token_id,file_url,creator_address,last_sale_price,score,rank,metadata_Earring,metadata_Background,metadata_Fur,metadata_Clothes,metadata_Mouth,metadata_Eyes,metadata_Hat
1072,ipfs://QmQcGHrPzWs4CmTRyNVh8Q5TN5z8V8tK995e24zippvpsJ,0xe38171c839d3ff70147829d843ee8f9794bc2299,"{'asset_type': 'ETH', 'contract_address': None, 'price': 22.0, 'price_usd': 72368.60495510575}",0.9431184407138098,6508,,,,,,,
1073,ipfs://Qmb5jmSzXFh4wKHis7jY5ndd1nLjUcDnqxMpc1mV3yf7fR,0xe38171c839d3ff70147829d843ee8f9794bc2299,"{'asset_type': 'ETH', 'contract_address': None, 'price': 79.9, 'price_usd': 300432.8821757387}",1.0147724445395347,4041,,Yellow,White,Service,Phoneme Oh,Angry,
1074,ipfs://QmcqxcYWnpZvQgS8NzNZnsrhkrhw6rMyrTMDo8J2H4G1iF,0x68e7589134a235c00c11bd3a49dfa5ee9625b87d,"{'asset_type': 'ETH', 'contract_address': None, 'price': 101.0, 'price_usd': 312323.59466944373}",0.9001563785314166,7927,Silver Stud,Blue,Brown,Work Vest,Dumbfounded,Bored,
1075,ipfs://QmSfBXeQ55FfPF3uWvZkapJNBVgeB6LcbtvLmntFvEKGpC,0x8299b6f77b11af3040650cc77fd8a055ed6dd879,"{'asset_type': 'ETH', 'contract_address': None, 'price': 4.8, 'price_usd': 10378.834836487105}",0.9515787347885863,6201,,Blue,Zombie,Guayabera,Bored Cigarette,Crazy,
1076,ipfs://QmUPdnUUgm5tZUsbkXSyFCKKr7hztiTtGiaqkkNsjoSgKy,0x8299b6f77b11af3040650cc77fd8a055ed6dd879,"{'asset_type': 'ETH', 'contract_address': None, 'price': 111.25, 'price_usd': 379686.5934584167}",1.0469956340420872,3142,,Purple,Gray,,Phoneme Wah,Robot,Prussian Helmet
1077,ipfs://QmYUocUaAdZy6Yk94U4r4p9Tmev5s5R21m59CpMU2hYZKf,0x8299b6f77b11af3040650cc77fd8a055ed6dd879,,1.0677441161799008,2672,Silver Hoop,New Punk Blue,Brown,Bayc T Red,Grin,Bored,Vietnam Era Helmet
1078,ipfs://QmUE4Ec3LVM94CvTh2skjRCwfQsrkveB1NMksrZmePLkZa,0x8299b6f77b11af3040650cc77fd8a055ed6dd879,"{'asset_type': 'ETH', 'contract_address': None, 'price': 75.3684, 'price_usd': 120418.1339514574}",0.8708437160344176,8694,,Army Green,Black,Hawaiian,Bored Unshaven,Eyepatch,Beanie
1079,ipfs://QmeCDSkpRCjssGWC4DTX2vGjGZkVXWyUrJVi33E8zBAAWZ,0x8299b6f77b11af3040650cc77fd8a055ed6dd879,,0.8985924951674595,7977,,Aquamarine,Death Bot,Cowboy Shirt,Bored Unshaven,Bored,
108,ipfs://QmPHBm9qQ4zdEegNijW83iM6HDJsZ21W9wgKY8CksvNpyC,0xfaf878dcd715ae2eeffc33183b36a54d48061a16,"{'asset_type': 'ETH', 'contract_address': None, 'price': 27.4, 'price_usd': 90342.60491271614}",0.9988943905502148,4537,,,,,,,
1080,ipfs://QmcAbVZDS42XJrQ2wr2oATGsLxD6NeNjLJUtTkqpyu6HmD,0x3df03ae2b4e5a2b82192031e13bca98a7e3fcc18,"{'asset_type': 'ETH', 'contract_address': None, 'price': 44.985, 'price_usd': 178081.10075317253}",0.9083498106197192,7657,,Yellow,Brown,Tanktop,Dumbfounded,Bloodshot,Cowboy Hat
1081,ipfs://QmPZTMiWHjNsN27DXaHZSP1Sc6GZB2HQah14nhqw6fw4Lm,0x9f5c28da8f8622d36dc0f596142d66bb1512bab5,,0.9262419792694344,7078,,Gray,Dark Brown,Leather Punk Jacket,Bored Cigarette,Bloodshot,Commie Hat
1082,ipfs://QmY6pXQbiB3WY3u693E8CbdKsAXrsumNsPYPhYLZZZvK2S,0xee0d226287f838da6ab7eb10f72bdc14b735c168,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.45, 'price_usd': 1568.5293846215607}",0.9333948662251458,6839,,Purple,Cream,Bayc T Red,Bored Unshaven Cigarette,Closed,
1083,ipfs://QmbjqxewqXQC5UCkyx7jNLKfaHwPhooUZPnQbhTbuJGGLD,0xee0d226287f838da6ab7eb10f72bdc14b735c168,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 129.9, 'price_usd': 371974.6172833386}",1.179620125366915,875,Gold Stud,Purple,Zombie,Tanktop,Bored,Wide Eyed,Prussian Helmet
1084,ipfs://QmRbpkji7AyqYxGcr5rPLeVP62AtjqMYjjf5vVZFdGsUKa,0x162fb45d718babefeb21ec37efc86dfca9c3236c,"{'asset_type': 'ETH', 'contract_address': None, 'price': 55.0, 'price_usd': 231369.41254578458}",1.2236764057359368,479,Cross,Orange,Golden Brown,Lumberjack Shirt,Dumbfounded,Sad,Short Mohawk
1085,ipfs://QmRrTPDEiVpemeJj3W2ZtXjDBFZCLRt2f69okKwVSFLsWC,0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 75.0, 'price_usd': 206056.57462171974}",1.061528452871724,2815,,Gray,Red,Vietnam Jacket,Bored Cigarette,Scumbag,Stuntman Helmet
1086,ipfs://QmaBHSAW6u1Y8uYWnZSYkKpJrYE3cT37nqRfR46KE9XLy6,0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 38.0, 'price_usd': 175941.34348360554}",1.0988742887662055,2006,Silver Hoop,Army Green,Dark Brown,Prom Dress,Bored Cigar,Blindfold,
1087,ipfs://Qma9x3Yr2zCCNJEVzPhhNTcXe9bFhfDSMBcnXfSBfD5n84,0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.33, 'price_usd': 948.455913016205}",1.1288264144316664,1522,Diamond Stud,Purple,Brown,Leather Punk Jacket,Bored,Heart,Halo
1088,ipfs://QmVea5cFqS4somm6zz75YeDunZSGDEdDBpfBdigwrdvuxD,0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 26.69, 'price_usd': 74453.68087896728}",1.042335594015689,3264,,Purple,Cheetah,Tie Dye,Bored Cigarette,Holographic,Beanie
1089,ipfs://QmSdrzmo1r7DUAJH8R8XECUHdwUa1WyXZnAPvseDa3YSo1,0x997cec591fcf61e9d52070a6bf8567fd718f13ec,,1.073165150312806,2536,Silver Stud,Orange,Blue,Guayabera,Bored Unshaven,Coins,Beanie
109,ipfs://QmNcJNJVHS2xsoUhgQagZteAHL7KfLKhSeXgKQ1Lp77h1P,0xe9e9206b598f6fc95e006684fe432f100e876110,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 100.0, 'price_usd': 123108.63917111492}",0.9597108511875824,5908,Silver Stud,Orange,Dark Brown,Bayc T Black,Bored Cigarette,Eyepatch,
1090,ipfs://QmbFHZoLnuGyqFx6X2bFnEYkskWia2p1B38pxer7b3n3LW,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,,1.2855684464862525,166,Silver Stud,Orange,Cheetah,Black T,Bored Cigar,Wide Eyed,Bandana Blue
1091,ipfs://QmcRQYDa4YrZsZaqJUPWDJNuLB5GvTkVT6SPpKtKrPnF8a,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.0, 'price_usd': 7312.179193056624}",1.1786363783244158,887,Silver Hoop,New Punk Blue,Dark Brown,Cowboy Shirt,Dumbfounded,Bloodshot,Bandana Blue
1092,ipfs://QmR8wB2sz1scM8F9YetMxFqKUTnM7oiosf4xFXccSMRuds,0x8299b6f77b11af3040650cc77fd8a055ed6dd879,"{'asset_type': 'ETH', 'contract_address': None, 'price': 76.1, 'price_usd': 123998.29409403795}",0.9842298875753136,5048,Silver Stud,Yellow,Cream,,Grin,Sunglasses,Short Mohawk
1093,ipfs://QmQHDfsQ1vdKSzoRcWL6wS7yHovyb3WFHnJnhsSW7UVzVa,0x8299b6f77b11af3040650cc77fd8a055ed6dd879,,1.0087532003133473,4217,Gold Stud,Yellow,Golden Brown,,Tongue Out,Robot,
1094,ipfs://QmZb5z6Pv9jUvCkEjkt4QYWUsVG4CfVc4sCPaSt9EWSxDz,0x92bc94c6a864d3ee0ccc036c4cbf6e5e4b30fd08,"{'asset_type': 'ETH', 'contract_address': None, 'price': 17.9, 'price_usd': 57558.7159544169}",0.9693347131367422,5588,Silver Hoop,Aquamarine,Pink,Tweed Suit,Bored Unshaven,Coins,
1095,ipfs://QmYDA5qo4PbYjqpx8CQ1NP61Hd2nJcFpGLa1wT5odykonC,0xb67d58cffae63a95fb380b952e65b1a8eac44d0b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.66, 'price_usd': 1581.2631304818074}",1.0899746646948834,2195,Gold Hoop,Gray,Blue,Black Holes T,Bored,Bloodshot,Cowboy Hat
1096,ipfs://QmWDgAP8yUApjtxSzV1BvEqJyzEtrpxtmMwZxcQrb6vnAS,0xdd0ba60ae5d864827e6d96bca365b6945521f055,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.37, 'price_usd': 1291.7907327597095}",1.043376806528465,3239,,Blue,Golden Brown,Tuxedo Tee,Bored Pipe,Angry,Cowboy Hat
1097,ipfs://QmRySuR8sRm7aUEsoZiLGk7WMae6LLcJV7EFxUsBcfFrTw,0x3df03ae2b4e5a2b82192031e13bca98a7e3fcc18,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.25, 'price_usd': 710.562083890391}",1.1156542075335898,1706,,Orange,Noise,Navy Striped Tee,Bored Cigarette,Hypnotized,Ww2 Pilot Helm
1098,ipfs://QmcvqUNs6x9mbBePvq6wo4vH4XzYioaS4ogaa9QEwxM6qb,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 39.9, 'price_usd': 114032.37173230646}",0.8223560759900903,9557,,,,,,,
1099,ipfs://QmdG9vs4u53zJmXTwFGPygRBeMSa5jPpiNEBw5rQM8tuJ1,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 26.0, 'price_usd': 66028.70637499953}",1.0556901426649308,2943,,Orange,Golden Brown,Space Suit,Bored Cigarette,Holographic,Halo
11,ipfs://QmVvdAbabZ2awja88uUhYHFuq67iEiroFuwLGM6HyiWcc8,0xaba7161a7fb69c88e16ed9f455ce62b791ee4d03,"{'asset_type': 'ETH', 'contract_address': None, 'price': 20.0, 'price_usd': 50128.21325621335}",1.0066576315165148,4290,,Gray,Dark Brown,Smoking Jacket,Bored Unshaven Cigarette,Bloodshot,Laurel Wreath
110,ipfs://QmWcZeYLw12UPpu3RgsUCFchH21sR2AWJUKt4mwjwyk3pa,0xe9e9206b598f6fc95e006684fe432f100e876110,,1.0893516037067346,2210,Cross,Yellow,Tan,Striped Tee,Bored Unshaven,Bloodshot,Beanie
1100,ipfs://QmW6sjPxbVyHX6z65WsRoThccszSHKSisT5AhHxqNjwAp4,0x063a48f3b73957b6d0640352525eae313d4426c3,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 80.0, 'price_usd': 122496.26722125226}",1.075693934814999,2487,Cross,Aquamarine,Cream,Blue Dress,Bored Unshaven,Angry,
1101,ipfs://QmSzq7v59qTtLi9xUJvmLZTojvnJb5bJcSHXyGrYvUKHDv,0x89fcb042d49e520b7bf1294bbd26f065b4531b99,,1.1365602364059266,1395,,Gray,Red,Smoking Jacket,Bored Unshaven Pipe,Scumbag,Bowler
1102,ipfs://QmRn2oW13e7nvMqpk1NZng9FeUDM7wSqiPwnmmkVXrjwDD,0xe64e58ed16979ae7de24e1161a0aa97fd508ade5,"{'asset_type': 'ETH', 'contract_address': None, 'price': 2.75, 'price_usd': 8306.743354181071}",1.0725038177146826,2550,,Army Green,Dark Brown,Rainbow Suspenders,Bored Unshaven Kazoo,Bored,Ww2 Pilot Helm
1103,ipfs://QmTxbM613QFfW4YXJAtWHNW48QMNb3xgqWoJoWiWMd6tF5,0x7772881a615cd2d326ebe0475a78f9d2963074b7,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.4, 'price_usd': 1350.2300698542617}",1.1810830719871304,859,,,,,,,
1104,ipfs://QmTZC6CBm6yokffTCLKuDndRVAz1JEoQCACCDBaBzdSGNM,0x7772881a615cd2d326ebe0475a78f9d2963074b7,"{'asset_type': 'ETH', 'contract_address': None, 'price': 33.95, 'price_usd': 164336.0412649043}",0.904116965790594,7805,,Purple,Red,,Bored,X Eyes,Vietnam Era Helmet
1105,ipfs://QmVJ8xpZFQLNuvTeVAwkZJmD9ueRAyKRnNAQDWJd7cWVup,0xffe296bbbc86dfac056b42c6180d9f8b4cb412aa,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 62.6262, 'price_usd': 74772.60912168649}",1.1061579848245993,1864,Silver Stud,Gray,Cream,Black Holes T,Phoneme Vuh,Bored,Fez
1106,ipfs://QmSVoiosRuDB1XRnRJLHpiffXhs4kUKWENdSU2chCsMoJ9,0xb1adc3a1298819c6b1d18c2af1081f04b8d53176,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.89, 'price_usd': 4637.146720202534}",1.2409919445115667,354,Silver Hoop,Blue,Red,Sailor Shirt,Phoneme  ooo,Crazy,Police Motorcycle Helmet
1107,ipfs://QmS6sVLiph729pgxVrBskTWBd2Rf2BPy5oeSYF9EvE1sft,0xee0d226287f838da6ab7eb10f72bdc14b735c168,"{'asset_type': 'ETH', 'contract_address': None, 'price': 59.5, 'price_usd': 253574.9130153532}",0.9664618513418406,5674,Gold Hoop,Gray,Gray,Lumberjack Shirt,Bored,3d,
1108,ipfs://QmZ3FaMo5yU5qgnSo57TY8QfsLLgExuT2PmKa5PxW7jPb8,0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 79.99, 'price_usd': 253976.83974483047}",1.1023950901667914,1936,Gold Stud,Orange,Brown,Tuxedo Tee,Phoneme Wah,Bored,Beanie
1109,ipfs://QmXhyNAtLep8Nt5QhjACQA1zVxEWk7jHzikUxRstPE7bDP,0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 97.5, 'price_usd': 195377.5912526161}",0.92004297747932,7273,Silver Stud,Orange,Golden Brown,Sailor Shirt,Bored Unshaven,Angry,
111,ipfs://QmbvESayNzBw2F8rsLJCPrPhDCJZ1FJfBiNhbkpzy2N5fd,0xe9e9206b598f6fc95e006684fe432f100e876110,,0.9143672416605548,7484,,Orange,Brown,Leather Jacket,Bored Unshaven,Angry,Bayc Flipped Brim
1110,ipfs://QmeBJJcnY211q7CrWWtKhdbbFoG4qX8aWYS7GBPyJLCKWF,0xf98e849c4b0de9750630f1c23c1bea9e79b4edb3,,1.0100559279006978,4190,,Aquamarine,Dark Brown,Bayc T Red,Discomfort,Sad,Short Mohawk
1111,ipfs://QmU6LEzyt2MStGGDPuqjpMSzESKfFgEna63V57NmgC95LV,0xe64e58ed16979ae7de24e1161a0aa97fd508ade5,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.95, 'price_usd': 2901.7685096509117}",1.0033645530179287,4400,,Orange,Brown,Sleeveless Logo T,Bored Cigarette,Zombie,Spinner Hat
1112,ipfs://QmT9qHi35fNg2aFMnoaTJkndgXavTgnw6qfvoKFXvkPBuo,0x59547d1673f04609dba8cb9d9d3102abec4317af,"{'asset_type': 'ETH', 'contract_address': None, 'price': 80.0, 'price_usd': 306181.46194077}",1.1347681267574938,1430,Silver Hoop,Blue,Blue,Vietnam Jacket,Phoneme Oh,Bored,Short Mohawk
1113,ipfs://QmXEe6JT45ydRkFdPdhjSmuHdobGhzsTPyENfyEazDwKxP,0x063a48f3b73957b6d0640352525eae313d4426c3,"{'asset_type': 'ETH', 'contract_address': None, 'price': 99.5, 'price_usd': 242084.7937154708}",0.8842673513066324,8386,,Army Green,Tan,,Dumbfounded,3d,Beanie
1114,ipfs://QmQPaKbPaThitvYsfSqvmDLxh5BybCCFoGnBeaQREYvMmE,0xd175d26d557dc3ca7a3762fc118a97251d470db7,,0.8703335307427659,8710,,Gray,Blue,,Phoneme  ooo,Bored,Beanie
1115,ipfs://QmQoBe4Yvy7idecGQuUbYczbcawYrsuaiqo9BdHcFXxu2w,0x274bced11b3757b2049b6c683b7536c0bc881251,"{'asset_type': 'ETH', 'contract_address': None, 'price': 115.7, 'price_usd': 143504.60346823308}",1.221251384872129,501,Silver Stud,New Punk Blue,Golden Brown,Black T,Bored Dagger,Closed,Short Mohawk
1116,ipfs://QmbiiF1cMQ3RkiTFoyThMRwCUUTVXt5nYjvvAiFymYryFp,0xb951da3870f7b7d1e3f9249c18e93d5cc5c3565c,,0.9454373431216206,6404,,Army Green,Dark Brown,Tanktop,Bored,Holographic,Irish Boho
1117,ipfs://Qmb8ACjQgC6av11rirY7LbScrY57N4TVYQ3qbTEKfkKWSR,0xb951da3870f7b7d1e3f9249c18e93d5cc5c3565c,,0.9814686138117648,5163,,Orange,Black,Lab Coat,Bored Kazoo,Bloodshot,
1118,ipfs://QmUxLjASmjSj68SDcMKYVmTrcfS2grLSVQ2mxoWLcA9FU6,0xb951da3870f7b7d1e3f9249c18e93d5cc5c3565c,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 159.0, 'price_usd': 436106.802238585}",0.8785136803053774,8510,,Army Green,Cream,Navy Striped Tee,Grin,Wide Eyed,
1119,ipfs://QmNQ4UcTYbs8tR7YufoyRVBdhSoyyLhdtfdke7s2u85XcY,0x3d773915783f9d4b14e57951d3a7769ad70dc7c2,,1.1409837954851685,1325,,Purple,Trippy,Leather Jacket,Bored Unshaven Kazoo,Bored,Halo
112,ipfs://QmexcEdJUgrgv8zWrpCYeVpwWwgPhH6gB4dkgghDKoerQ8,0xe0f4232caed7ec605cad6092bf1c495e95e1b079,"{'asset_type': 'ETH', 'contract_address': None, 'price': 7.77, 'price_usd': 14801.247437358088}",0.8674501808617513,8771,,New Punk Blue,Cream,,Bored,X Eyes,Cowboy Hat
1120,ipfs://QmToW3786EujkFpbLcrsFzfSVbPv8MqdptiMPDBNdvKom3,0x001aba7087f49a135ffb121a40684416824e9c34,,1.0753250309612816,2495,Silver Stud,Orange,Dark Brown,Biker Vest,Bored Unshaven Cigarette,Blue Beams,
1121,ipfs://Qma4Nd2h9XiZH38w1aWVciHbVWxZG8GmAHcm3uN6Es6T9P,0x001aba7087f49a135ffb121a40684416824e9c34,"{'asset_type': 'ETH', 'contract_address': None, 'price': 4.15, 'price_usd': 8910.416426466762}",0.9093467877029068,7626,,Aquamarine,Dark Brown,Service,Bored Unshaven,Holographic,
1122,ipfs://QmTekYDaD9c7Wf5uA9rBhT7DPkBmDAqo5XP2xXNewKZumJ,0x001aba7087f49a135ffb121a40684416824e9c34,,0.9797449026598394,5218,,Gray,Black,Admirals Coat,Bored Unshaven,Bloodshot,Police Motorcycle Helmet
1123,ipfs://QmUfNrk5vmvrW4tYnQAhPLYPjwCsdECBzHBkPDr4K5Pr4d,0x001aba7087f49a135ffb121a40684416824e9c34,,0.93723275351876,6716,,New Punk Blue,Golden Brown,Lab Coat,Bored Unshaven Cigarette,Wide Eyed,
1124,ipfs://QmXDPfjYr2KGhXA6cWJPXEszErq5WXDsthCq9mxwAbt9FT,0xee0d226287f838da6ab7eb10f72bdc14b735c168,"{'asset_type': 'ETH', 'contract_address': None, 'price': 5.8985, 'price_usd': 12361.082061212246}",0.9501425607157898,6247,,Purple,Dark Brown,,Phoneme  ooo,Zombie,
1125,ipfs://QmUMdHUDyE83DKgtMQCmUfvkBbeYyrZpPLtFXZiu4Mof8d,0x40b9a664c604ee1709c8be2ecccfb02aaea3b4ee,"{'asset_type': 'ETH', 'contract_address': None, 'price': 25.0, 'price_usd': 81941.5074128217}",0.89342544781525,8115,,Orange,Dark Brown,Prison Jumpsuit,Phoneme  ooo,Sleepy,
1126,ipfs://QmTo5NUgY53FSijADFoCnGa2wuQfoeKXmqeZWxNZ5nUg5B,0x1c8181a1be395ee958af164a4099d252494f3616,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.25, 'price_usd': 738.6859382150991}",0.9029053266804636,7852,,Purple,Cream,Tanktop,Bored,Closed,Vietnam Era Helmet
1127,ipfs://QmbcvFes1TiWv6qpKYV25XjubS6r1CNHfYTZzF143siWoj,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.7, 'price_usd': 4612.231752080285}",1.059432872568456,2864,,New Punk Blue,Tan,Tuxedo Tee,Grin,X Eyes,Party Hat 2
1128,ipfs://QmbrpTar59cAuNWFt6ey9fybScGG5jhLx3QUgR9yoguM4k,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 96.0, 'price_usd': 188789.67152339936}",0.8414901309290008,9266,,Orange,Dark Brown,Service,Dumbfounded,Bored,
1129,ipfs://QmbpqZ13FQFc7j55amKwyGi6yr7qXf26T7yES2nJg9ATQ9,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.32, 'price_usd': 937.0096403673052}",0.8049008690920366,9728,,Army Green,Dark Brown,Guayabera,Bored Unshaven,Closed,
113,ipfs://QmPZ5etEzgSQZ6VvLz1q8noh52T7amZAb5ZCs7t8Qp4MKH,0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,,0.8926191333590696,8141,,Gray,Black,Navy Striped Tee,Bored,Zombie,Horns
1130,ipfs://QmYdc984sDFTfnWgSCJ1HdcaKRX4BSV8rZGWHg5HLF1k8Q,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 6.8, 'price_usd': 13113.481253954466}",1.07375955196716,2522,Gold Hoop,Orange,Dark Brown,Sleeveless Logo T,Bored,Wide Eyed,Cowboy Hat
1131,ipfs://QmPEPCUGmwWFrEM347p6kddkdDm61UwAEPieMr3LNGhS7P,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 180.0, 'price_usd': 633774.0811507854}",1.0184516245800972,3932,,Blue,Gray,Black T,Bored Cigarette,Hypnotized,Bayc Flipped Brim
1132,ipfs://QmSo2SdRU7L94v7g5x5oG1AQy1xndE4uofLWnMbnkb4YA8,0xcfc9e5258a8773cea0440077779a17096a045bf2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.45, 'price_usd': 966.0164132960716}",0.9444187200121424,6441,,Orange,Brown,Service,Jovial,Heart,
1133,ipfs://QmcueouAWpKk3KX1kSTqSn2mfw5bT16XG6R89Zy63E2oTd,0xcfc9e5258a8773cea0440077779a17096a045bf2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 52.0, 'price_usd': 210515.13971626607}",1.06888949314503,2645,,Yellow,Zombie,Tie Dye,Rage,Bored,Ww2 Pilot Helm
1134,ipfs://QmRftP78SYqqwuX4rtnUxHJ5SPPAZjo3e66ywnvwCt2SNi,0x3546bd99767246c358ff1497f1580c8365b25ac8,"{'asset_type': 'ETH', 'contract_address': None, 'price': 58.0, 'price_usd': 234613.5455224711}",0.823912756201316,9538,,Purple,Dark Brown,,Bored Unshaven,Angry,Commie Hat
1135,ipfs://QmWmHPzTWF88tW298vRYzPbgibx31kD7phUkFSVFe4JnQU,0x498f69b009f4e9f89f220a5d6104c165aed706a2,,1.2572968017964,276,,Blue,Dmt,Sailor Shirt,Bored Unshaven Dagger,Holographic,Bayc Hat Black
1136,ipfs://QmNMRNpMuLESpWnYhkAqaaebdZrGWAy8sP6bohw5xwk9dw,0x8e05bd9fa3059ec69c15bc1a6f4d94f0ac26ce00,"{'asset_type': 'ETH', 'contract_address': None, 'price': 79.9, 'price_usd': 151389.3807032381}",0.896483480672289,8037,,Orange,Pink,Striped Tee,Jovial,Bored,Beanie
1137,ipfs://QmQAySYNqRKZCjiEb2wddtyKXw97mHp2Wbc6CMeZtrAseL,0x1b70a331ce1c01b86ec986028191f7e41601abfd,"{'asset_type': 'ETH', 'contract_address': None, 'price': 70.69, 'price_usd': 270339.08728893305}",1.0922396393846625,2155,,,,,,,
1138,ipfs://QmTETEgvVHU1KyqmzBy1NYJ7ct2xMFLjTQFTjPZh8a2by1,0x17bf7d6a566c086ab396b6a2a232d6bb5381ce19,,0.969237886635178,5594,,,,,,,
1139,ipfs://QmdxxW8X6C1NjY4j7EAjmkfz8XhnZv45h4vmsrDEYje1DT,0x6d02482eacf2e9f5d97160231291c26ebca8de19,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.0, 'price_usd': 2729.4520448455924}",0.9545209455381746,6093,,Yellow,Pink,Navy Striped Tee,Bored Unshaven,Bloodshot,Bandana Blue
114,ipfs://QmXdi6SHTouKrUWgU3KxKQi6eqmHsysQk2fxr6afqMDPJB,0x4444a136b1445b1f5e4a20656854adcf6fa3d667,"{'asset_type': 'ETH', 'contract_address': None, 'price': 33.0, 'price_usd': 135512.66268429975}",1.133736925916259,1444,,,,,,,
1140,ipfs://QmcYrbC8bhKMma8f8xWmFyh8MbwzpUmGcqZP7pBnSRYFum,0x6d02482eacf2e9f5d97160231291c26ebca8de19,"{'asset_type': 'ETH', 'contract_address': None, 'price': 48.0, 'price_usd': 154781.01754663512}",1.1314300545632023,1479,Silver Stud,Blue,Dark Brown,Leather Punk Jacket,Bored,Coins,Laurel Wreath
1141,ipfs://QmZwuYEMRYuymppxmDrL5vC9EArgebYXKRpZznMdijCGf8,0xfeafad2a1e88c1e54a27f460ea72b60259e41285,"{'asset_type': 'ETH', 'contract_address': None, 'price': 77.69, 'price_usd': 295777.28437611513}",1.1387256093907714,1363,Silver Hoop,Blue,Zombie,Kings Robe,Bored,3d,Beanie
1142,ipfs://QmcAKuBoaeEJeKqDq4awEXZTHG5oMr5Rm37DThiPpgnJSd,0xfeafad2a1e88c1e54a27f460ea72b60259e41285,"{'asset_type': 'ETH', 'contract_address': None, 'price': 45.0, 'price_usd': 138550.1636749877}",1.0888931909994692,2214,,Yellow,Red,Admirals Coat,Bored Unshaven Cigarette,Closed,Stuntman Helmet
1143,ipfs://QmUphU5ybcbtaHyGmDSnXZE1QMGsJgKughQ9Pyg6RtCpWa,0x6d02482eacf2e9f5d97160231291c26ebca8de19,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.9876, 'price_usd': 3121.322032514833}",1.0430381181957349,3250,,Army Green,Brown,Caveman Pelt,Bored Cigar,Angry,Short Mohawk
1144,ipfs://Qmdo3roZhoWZhm5ZUmw6oWvC3o6LKPXStuTgP9zyEdCof5,0x6d02482eacf2e9f5d97160231291c26ebca8de19,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.9999, 'price_usd': 2380.5104017649655}",0.9024227747353828,7867,,New Punk Blue,Noise,Bandolier,Bored,Bored,Beanie
1145,ipfs://QmaAB1Vti9LH1GaKFw3f7W3rJ8ywk8sPDyhE1fsQB95P6H,0x46ae5b30edfde7a6f83285f8ae98a2e97c9445dd,"{'asset_type': 'ETH', 'contract_address': None, 'price': 110.0, 'price_usd': 333163.6204534025}",0.8205783399950933,9574,,Army Green,Golden Brown,Black T,Bored,Angry,
