token_id,metadata,file_url,creator_address,updated_date,attributes,last_sale_price,strategy,score,rank,collection_size,updated_date,metadata_Earring,metadata_Background,metadata_Fur,metadata_Clothes,metadata_Mouth,metadata_Eyes,metadata_Hat
1748,"{'image': 'ipfs://Qmb4tqbx1YTLvd8axfnBK4iCW1VdSKrodw26sQLNqTJgvn', 'attributes': [{'trait_type': 'Eyes', 'value': 'Bored'}, {'trait_type': 'Fur', 'value': 'Dark Brown'}, {'trait_type': 'Mouth', 'value': 'Bored Unshaven'}, {'trait_type': 'Background', 'value': 'Purple'}, {'trait_type': 'Clothes', 'value': 'Admirals Coat'}]}",ipfs://Qmb4tqbx1YTLvd8axfnBK4iCW1VdSKrodw26sQLNqTJgvn,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:10.061314,"[{'trait_type': 'Eyes', 'display_type': None, 'value': 'Bored', 'statistics': {'total_count': 1714, 'prevalence': 17.14}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Dark Brown', 'statistics': {'total_count': 1352, 'prevalence': 13.52}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored Unshaven', 'statistics': {'total_count': 1551, 'prevalence': 15.51}}, {'trait_type': 'Background', 'display_type': None, 'value': 'Purple', 'statistics': {'total_count': 1291, 'prevalence': 12.91}}, {'trait_type': 'Clothes', 'display_type': None, 'value': 'Admirals Coat', 'statistics': {'total_count': 64, 'prevalence': 0.64}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 0.7, 'price_usd': 1994.351164339751}",open_rarity,0.8239566918293129,9536,10000,2022-10-26 15:30:23.367460,,Purple,Dark Brown,Admirals Coat,Bored Unshaven,Bored,
1749,"{'image': 'ipfs://QmeaoviFfhNPnHFdpPBzsJWmMPCfpYHG5qtu3Dy6Gyt43T', 'attributes': [{'trait_type': 'Hat', 'value': 'Short Mohawk'}, {'trait_type': 'Mouth', 'value': 'Grin'}, {'trait_type': 'Fur', 'value': 'Robot'}, {'trait_type': 'Eyes', 'value': 'Heart'}, {'trait_type': 'Background', 'value': 'Gray'}]}",ipfs://QmeaoviFfhNPnHFdpPBzsJWmMPCfpYHG5qtu3Dy6Gyt43T,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:11.602177,"[{'trait_type': 'Hat', 'display_type': None, 'value': 'Short Mohawk', 'statistics': {'total_count': 318, 'prevalence': 3.18}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Grin', 'statistics': {'total_count': 713, 'prevalence': 7.13}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Robot', 'statistics': {'total_count': 265, 'prevalence': 2.65}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Heart', 'statistics': {'total_count': 394, 'prevalence': 3.94}}, {'trait_type': 'Background', 'display_type': None, 'value': 'Gray', 'statistics': {'total_count': 1170, 'prevalence': 11.7}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 27.77, 'price_usd': 91126.24563016341}",open_rarity,0.955842428747136,6045,10000,2022-10-26 15:30:17.406786,,Gray,Robot,,Grin,Heart,Short Mohawk
175,"{'image': 'ipfs://QmZSrhWkXunaKV3q48bsVrijJH2UbWdLnS21YKfDYe3THk', 'attributes': [{'trait_type': 'Background', 'value': 'Aquamarine'}, {'trait_type': 'Clothes', 'value': 'Service'}, {'trait_type': 'Earring', 'value': 'Silver Hoop'}, {'trait_type': 'Fur', 'value': 'Black'}, {'trait_type': 'Eyes', 'value': 'Scumbag'}, {'trait_type': 'Mouth', 'value': 'Bored'}]}",ipfs://QmZSrhWkXunaKV3q48bsVrijJH2UbWdLnS21YKfDYe3THk,0x2193777ea734a9d1671f875d044a3fb1b9f5c068,2023-04-19T09:21:25.554904,"[{'trait_type': 'Background', 'display_type': None, 'value': 'Aquamarine', 'statistics': {'total_count': 1266, 'prevalence': 12.66}}, {'trait_type': 'Clothes', 'display_type': None, 'value': 'Service', 'statistics': {'total_count': 142, 'prevalence': 1.42}}, {'trait_type': 'Earring', 'display_type': None, 'value': 'Silver Hoop', 'statistics': {'total_count': 882, 'prevalence': 8.82}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Black', 'statistics': {'total_count': 1229, 'prevalence': 12.29}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Scumbag', 'statistics': {'total_count': 233, 'prevalence': 2.33}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored', 'statistics': {'total_count': 2272, 'prevalence': 22.72}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 69.4, 'price_usd': 260044.2165563588}",open_rarity,0.9411239402742634,6578,10000,2022-10-26 15:30:18.299014,Silver Hoop,Aquamarine,Black,Service,Bored,Scumbag,
1750,"{'image': 'ipfs://QmPaSKYwxkd3C4ZKT8pMQigEGK82afmNumdJXuhZEKfUHe', 'attributes': [{'trait_type': 'Hat', 'value': 'Short Mohawk'}, {'trait_type': 'Mouth', 'value': 'Bored Unshaven'}, {'trait_type': 'Eyes', 'value': '3d'}, {'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Fur', 'value': 'Dark Brown'}]}",ipfs://QmPaSKYwxkd3C4ZKT8pMQigEGK82afmNumdJXuhZEKfUHe,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:12.145549,"[{'trait_type': 'Hat', 'display_type': None, 'value': 'Short Mohawk', 'statistics': {'total_count': 318, 'prevalence': 3.18}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored Unshaven', 'statistics': {'total_count': 1551, 'prevalence': 15.51}}, {'trait_type': 'Eyes', 'display_type': None, 'value': '3d', 'statistics': {'total_count': 487, 'prevalence': 4.87}}, {'trait_type': 'Background', 'display_type': None, 'value': 'Blue', 'statistics': {'total_count': 1242, 'prevalence': 12.42}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Dark Brown', 'statistics': {'total_count': 1352, 'prevalence': 13.52}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 0.8, 'price_usd': 2090.147257075858}",open_rarity,0.817390932681695,9600,10000,2022-10-26 15:30:23.473705,,Blue,Dark Brown,,Bored Unshaven,3d,Short Mohawk
1751,"{'image': 'ipfs://QmRfU9ynKEMMpaaN7waVwGMNkQvrndcnc67DB3xrFTjkow', 'attributes': [{'trait_type': 'Mouth', 'value': 'Bored Unshaven Cigar'}, {'trait_type': 'Background', 'value': 'Orange'}, {'trait_type': 'Clothes', 'value': 'Sleeveless T'}, {'trait_type': 'Fur', 'value': 'Brown'}, {'trait_type': 'Hat', 'value': 'Fez'}, {'trait_type': 'Eyes', 'value': 'Closed'}]}",ipfs://QmRfU9ynKEMMpaaN7waVwGMNkQvrndcnc67DB3xrFTjkow,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:11.861784,"[{'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored Unshaven Cigar', 'statistics': {'total_count': 94, 'prevalence': 0.94}}, {'trait_type': 'Background', 'display_type': None, 'value': 'Orange', 'statistics': {'total_count': 1273, 'prevalence': 12.73}}, {'trait_type': 'Clothes', 'display_type': None, 'value': 'Sleeveless T', 'statistics': {'total_count': 252, 'prevalence': 2.52}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Brown', 'statistics': {'total_count': 1370, 'prevalence': 13.7}}, {'trait_type': 'Hat', 'display_type': None, 'value': 'Fez', 'statistics': {'total_count': 377, 'prevalence': 3.77}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Closed', 'statistics': {'total_count': 710, 'prevalence': 7.1}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 1.35, 'price_usd': 3534.8892879823434}",open_rarity,0.997856356490776,4574,10000,2022-10-26 15:30:14.965766,,Orange,Brown,Sleeveless T,Bored Unshaven Cigar,Closed,Fez
1752,"{'image': 'ipfs://QmVTSPXp7PUGeZp7Cvievbao1r31wfGnjSUKLWaNkQXZ9Y', 'attributes': [{'trait_type': 'Background', 'value': 'Orange'}, {'trait_type': 'Hat', 'value': 'Bayc Flipped Brim'}, {'trait_type': 'Fur', 'value': 'Pink'}, {'trait_type': 'Mouth', 'value': 'Bored Unshaven'}, {'trait_type': 'Eyes', 'value': 'Coins'}]}",ipfs://QmVTSPXp7PUGeZp7Cvievbao1r31wfGnjSUKLWaNkQXZ9Y,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:10.008859,"[{'trait_type': 'Background', 'display_type': None, 'value': 'Orange', 'statistics': {'total_count': 1273, 'prevalence': 12.73}}, {'trait_type': 'Hat', 'display_type': None, 'value': 'Bayc Flipped Brim', 'statistics': {'total_count': 231, 'prevalence': 2.31}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Pink', 'statistics': {'total_count': 511, 'prevalence': 5.11}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored Unshaven', 'statistics': {'total_count': 1551, 'prevalence': 15.51}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Coins', 'statistics': {'total_count': 479, 'prevalence': 4.79}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 1.1, 'price_usd': 2202.7353899287864}",open_rarity,0.8837894745307504,8397,10000,2022-10-26 15:30:21.390553,,Orange,Pink,,Bored Unshaven,Coins,Bayc Flipped Brim
1753,"{'image': 'ipfs://QmeUVRBkWLbHupM9kBrpYSscCwNzfbQ6G4ATPT8yMshsvx', 'attributes': [{'trait_type': 'Clothes', 'value': 'Sailor Shirt'}, {'trait_type': 'Mouth', 'value': 'Bored Unshaven'}, {'trait_type': 'Eyes', 'value': 'Crazy'}, {'trait_type': 'Fur', 'value': 'Zombie'}, {'trait_type': 'Background', 'value': 'Purple'}]}",ipfs://QmeUVRBkWLbHupM9kBrpYSscCwNzfbQ6G4ATPT8yMshsvx,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:10.338995,"[{'trait_type': 'Clothes', 'display_type': None, 'value': 'Sailor Shirt', 'statistics': {'total_count': 284, 'prevalence': 2.84}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored Unshaven', 'statistics': {'total_count': 1551, 'prevalence': 15.51}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Crazy', 'statistics': {'total_count': 407, 'prevalence': 4.07}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Zombie', 'statistics': {'total_count': 302, 'prevalence': 3.02}}, {'trait_type': 'Background', 'display_type': None, 'value': 'Purple', 'statistics': {'total_count': 1291, 'prevalence': 12.91}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 6.0, 'price_usd': 11506.219366374533}",open_rarity,0.8987333720541104,7971,10000,2022-10-26 15:30:20.658178,,Purple,Zombie,Sailor Shirt,Bored Unshaven,Crazy,
1754,"{'image': 'ipfs://QmPz4xNpV4xTE9DZeZQow7dxEYArCoPGK862ALg2hgZ9Vr', 'attributes': [{'trait_type': 'Background', 'value': 'Army Green'}, {'trait_type': 'Eyes', 'value': 'Wide Eyed'}, {'trait_type': 'Mouth', 'value': 'Phoneme Vuh'}, {'trait_type': 'Fur', 'value': 'Dmt'}, {'trait_type': 'Hat', 'value': ""Trippy Captain's Hat""}, {'trait_type': 'Earring', 'value': 'Silver Stud'}, {'trait_type': 'Clothes', 'value': 'Stunt Jacket'}]}",ipfs://QmPz4xNpV4xTE9DZeZQow7dxEYArCoPGK862ALg2hgZ9Vr,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:09.405994,"[{'trait_type': 'Background', 'display_type': None, 'value': 'Army Green', 'statistics': {'total_count': 1243, 'prevalence': 12.43}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Wide Eyed', 'statistics': {'total_count': 549, 'prevalence': 5.49}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Phoneme Vuh', 'statistics': {'total_count': 333, 'prevalence': 3.33}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Dmt', 'statistics': {'total_count': 215, 'prevalence': 2.15}}, {'trait_type': 'Hat', 'display_type': None, 'value': ""Trippy Captain's Hat"", 'statistics': {'total_count': 65, 'prevalence': 0.65}}, {'trait_type': 'Earring', 'display_type': None, 'value': 'Silver Stud', 'statistics': {'total_count': 823, 'prevalence': 8.23}}, {'trait_type': 'Clothes', 'display_type': None, 'value': 'Stunt Jacket', 'statistics': {'total_count': 178, 'prevalence': 1.78}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 129.0, 'price_usd': 388430.51424312056}",open_rarity,1.3161087545549455,94,10000,2022-10-26 15:30:07.339664,,,,,,,
1755,"{'image': 'ipfs://QmRbJYFciJ6tbQnR4RCcDAmvQVsZdhSyyGw6amBmFcsXQ6', 'attributes': [{'trait_type': 'Background', 'value': 'Army Green'}, {'trait_type': 'Fur', 'value': 'Black'}, {'trait_type': 'Hat', 'value': 'Cowboy Hat'}, {'trait_type': 'Clothes', 'value': 'Vietnam Jacket'}, {'trait_type': 'Eyes', 'value': 'Sad'}, {'trait_type': 'Mouth', 'value': 'Phoneme L'}]}",ipfs://QmRbJYFciJ6tbQnR4RCcDAmvQVsZdhSyyGw6amBmFcsXQ6,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:10.035135,"[{'trait_type': 'Background', 'display_type': None, 'value': 'Army Green', 'statistics': {'total_count': 1243, 'prevalence': 12.43}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Black', 'statistics': {'total_count': 1229, 'prevalence': 12.29}}, {'trait_type': 'Hat', 'display_type': None, 'value': 'Cowboy Hat', 'statistics': {'total_count': 354, 'prevalence': 3.54}}, {'trait_type': 'Clothes', 'display_type': None, 'value': 'Vietnam Jacket', 'statistics': {'total_count': 224, 'prevalence': 2.24}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Sad', 'statistics': {'total_count': 551, 'prevalence': 5.51}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Phoneme L', 'statistics': {'total_count': 241, 'prevalence': 2.41}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 66.5, 'price_usd': 105195.79716193909}",open_rarity,0.9784832818410137,5268,10000,2022-10-26 15:30:16.122402,,Army Green,Black,Vietnam Jacket,Phoneme L,Sad,Cowboy Hat
1756,"{'image': 'ipfs://QmSATt4xNUShucKC93LQuXAB2Rm6dhb6asczSwoWQQGts4', 'attributes': [{'trait_type': 'Background', 'value': 'New Punk Blue'}, {'trait_type': 'Hat', 'value': 'Horns'}, {'trait_type': 'Mouth', 'value': 'Jovial'}, {'trait_type': 'Eyes', 'value': 'Sleepy'}, {'trait_type': 'Fur', 'value': 'Dark Brown'}, {'trait_type': 'Clothes', 'value': 'Leather Jacket'}]}",ipfs://QmSATt4xNUShucKC93LQuXAB2Rm6dhb6asczSwoWQQGts4,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:10.008883,"[{'trait_type': 'Background', 'display_type': None, 'value': 'New Punk Blue', 'statistics': {'total_count': 1232, 'prevalence': 12.32}}, {'trait_type': 'Hat', 'display_type': None, 'value': 'Horns', 'statistics': {'total_count': 252, 'prevalence': 2.52}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Jovial', 'statistics': {'total_count': 296, 'prevalence': 2.96}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Sleepy', 'statistics': {'total_count': 751, 'prevalence': 7.51}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Dark Brown', 'statistics': {'total_count': 1352, 'prevalence': 13.52}}, {'trait_type': 'Clothes', 'display_type': None, 'value': 'Leather Jacket', 'statistics': {'total_count': 206, 'prevalence': 2.06}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 1.99, 'price_usd': 5017.438953795118}",open_rarity,0.9692774902465677,5592,10000,2022-10-26 15:30:16.661203,,New Punk Blue,Dark Brown,Leather Jacket,Jovial,Sleepy,Horns
1757,"{'image': 'ipfs://QmarohrshQUPcP2k4Udk993qEtauoEu1K7gFveVdxFnFeT', 'attributes': [{'trait_type': 'Background', 'value': 'Yellow'}, {'trait_type': 'Hat', 'value': 'Stuntman Helmet'}, {'trait_type': 'Fur', 'value': 'Brown'}, {'trait_type': 'Clothes', 'value': 'Puffy Vest'}, {'trait_type': 'Mouth', 'value': 'Bored Unshaven'}, {'trait_type': 'Eyes', 'value': 'Blindfold'}]}",ipfs://QmarohrshQUPcP2k4Udk993qEtauoEu1K7gFveVdxFnFeT,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:13.224468,"[{'trait_type': 'Background', 'display_type': None, 'value': 'Yellow', 'statistics': {'total_count': 1283, 'prevalence': 12.83}}, {'trait_type': 'Hat', 'display_type': None, 'value': 'Stuntman Helmet', 'statistics': {'total_count': 157, 'prevalence': 1.57}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Brown', 'statistics': {'total_count': 1370, 'prevalence': 13.7}}, {'trait_type': 'Clothes', 'display_type': None, 'value': 'Puffy Vest', 'statistics': {'total_count': 227, 'prevalence': 2.27}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored Unshaven', 'statistics': {'total_count': 1551, 'prevalence': 15.51}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Blindfold', 'statistics': {'total_count': 264, 'prevalence': 2.64}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 2.5, 'price_usd': 5597.326615377005}",open_rarity,0.9543635637885933,6098,10000,2022-10-26 15:30:17.492529,,Yellow,Brown,Puffy Vest,Bored Unshaven,Blindfold,Stuntman Helmet
1758,"{'image': 'ipfs://QmdF1J9UAgeQAT6pCy2ZTgNi4TVcNDivL8qcsvrFnaDirh', 'attributes': [{'trait_type': 'Clothes', 'value': 'Leather Punk Jacket'}, {'trait_type': 'Background', 'value': 'Aquamarine'}, {'trait_type': 'Eyes', 'value': 'Sad'}, {'trait_type': 'Earring', 'value': 'Gold Stud'}, {'trait_type': 'Mouth', 'value': 'Bored'}, {'trait_type': 'Fur', 'value': 'Pink'}]}",ipfs://QmdF1J9UAgeQAT6pCy2ZTgNi4TVcNDivL8qcsvrFnaDirh,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:10.313901,"[{'trait_type': 'Clothes', 'display_type': None, 'value': 'Leather Punk Jacket', 'statistics': {'total_count': 153, 'prevalence': 1.53}}, {'trait_type': 'Background', 'display_type': None, 'value': 'Aquamarine', 'statistics': {'total_count': 1266, 'prevalence': 12.66}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Sad', 'statistics': {'total_count': 551, 'prevalence': 5.51}}, {'trait_type': 'Earring', 'display_type': None, 'value': 'Gold Stud', 'statistics': {'total_count': 439, 'prevalence': 4.39}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored', 'statistics': {'total_count': 2272, 'prevalence': 22.72}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Pink', 'statistics': {'total_count': 511, 'prevalence': 5.11}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 1.5, 'price_usd': 4047.330551531298}",open_rarity,0.9742050794119316,5413,10000,2022-10-26 15:30:16.355340,Gold Stud,Aquamarine,Pink,Leather Punk Jacket,Bored,Sad,
1759,"{'image': 'ipfs://QmXbVy4PV1WSyK6aquSN1JhrdjBYodcR2Z168795azjSaP', 'attributes': [{'trait_type': 'Clothes', 'value': 'Tanktop'}, {'trait_type': 'Mouth', 'value': 'Bored'}, {'trait_type': 'Background', 'value': 'Aquamarine'}, {'trait_type': 'Eyes', 'value': 'Sleepy'}, {'trait_type': 'Fur', 'value': 'Black'}]}",ipfs://QmXbVy4PV1WSyK6aquSN1JhrdjBYodcR2Z168795azjSaP,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:14.485595,"[{'trait_type': 'Clothes', 'display_type': None, 'value': 'Tanktop', 'statistics': {'total_count': 235, 'prevalence': 2.35}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored', 'statistics': {'total_count': 2272, 'prevalence': 22.72}}, {'trait_type': 'Background', 'display_type': None, 'value': 'Aquamarine', 'statistics': {'total_count': 1266, 'prevalence': 12.66}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Sleepy', 'statistics': {'total_count': 751, 'prevalence': 7.51}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Black', 'statistics': {'total_count': 1229, 'prevalence': 12.29}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 53.9, 'price_usd': 216549.82945750927}",open_rarity,0.7855837484234033,9860,10000,2022-10-26 15:30:23.901666,,Aquamarine,Black,Tanktop,Bored,Sleepy,
176,"{'image': 'ipfs://QmPaiixKM2MZKCT8gorxWwR43VVTzU5cKEkSK5oxqm4ZcS', 'attributes': [{'trait_type': 'Hat', 'value': 'Bowler'}, {'trait_type': 'Background', 'value': 'Yellow'}, {'trait_type': 'Fur', 'value': 'Black'}, {'trait_type': 'Clothes', 'value': 'Puffy Vest'}, {'trait_type': 'Eyes', 'value': 'Coins'}, {'trait_type': 'Mouth', 'value': 'Phoneme  ooo'}]}",ipfs://QmPaiixKM2MZKCT8gorxWwR43VVTzU5cKEkSK5oxqm4ZcS,0x2193777ea734a9d1671f875d044a3fb1b9f5c068,2023-04-19T09:21:25.001075,"[{'trait_type': 'Hat', 'display_type': None, 'value': 'Bowler', 'statistics': {'total_count': 262, 'prevalence': 2.62}}, {'trait_type': 'Background', 'display_type': None, 'value': 'Yellow', 'statistics': {'total_count': 1283, 'prevalence': 12.83}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Black', 'statistics': {'total_count': 1229, 'prevalence': 12.29}}, {'trait_type': 'Clothes', 'display_type': None, 'value': 'Puffy Vest', 'statistics': {'total_count': 227, 'prevalence': 2.27}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Coins', 'statistics': {'total_count': 479, 'prevalence': 4.79}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Phoneme  ooo', 'statistics': {'total_count': 255, 'prevalence': 2.55}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 171.0, 'price_usd': 475019.73232572875}",open_rarity,0.9960347725986559,4645,10000,2022-10-26 15:30:15.084090,,Yellow,Black,Puffy Vest,Phoneme  ooo,Coins,Bowler
1760,"{'image': 'ipfs://QmQtE2tNy7QrBDSfN42v8dR552ZLBLbAChCB1ygNSjkTBd', 'attributes': [{'trait_type': 'Eyes', 'value': 'Bloodshot'}, {'trait_type': 'Fur', 'value': 'Black'}, {'trait_type': 'Background', 'value': 'Gray'}, {'trait_type': 'Hat', 'value': 'Bayc Hat Red'}, {'trait_type': 'Clothes', 'value': 'Pimp Coat'}, {'trait_type': 'Mouth', 'value': 'Bored'}]}",ipfs://QmQtE2tNy7QrBDSfN42v8dR552ZLBLbAChCB1ygNSjkTBd,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:09.934187,"[{'trait_type': 'Eyes', 'display_type': None, 'value': 'Bloodshot', 'statistics': {'total_count': 846, 'prevalence': 8.46}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Black', 'statistics': {'total_count': 1229, 'prevalence': 12.29}}, {'trait_type': 'Background', 'display_type': None, 'value': 'Gray', 'statistics': {'total_count': 1170, 'prevalence': 11.7}}, {'trait_type': 'Hat', 'display_type': None, 'value': 'Bayc Hat Red', 'statistics': {'total_count': 119, 'prevalence': 1.19}}, {'trait_type': 'Clothes', 'display_type': None, 'value': 'Pimp Coat', 'statistics': {'total_count': 80, 'prevalence': 0.8}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored', 'statistics': {'total_count': 2272, 'prevalence': 22.72}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 1.5, 'price_usd': 3698.3562169798024}",open_rarity,0.9530465700941559,6147,10000,2022-10-26 15:30:17.573933,,Gray,Black,Pimp Coat,Bored,Bloodshot,Bayc Hat Red
1761,"{'image': 'ipfs://Qma7UFqTdzYxcjy1N5r9URB19BsRmiErouMrafA9b33ED3', 'attributes': [{'trait_type': 'Fur', 'value': 'Death Bot'}, {'trait_type': 'Mouth', 'value': 'Bored Unshaven'}, {'trait_type': 'Background', 'value': 'Aquamarine'}, {'trait_type': 'Eyes', 'value': 'Bored'}, {'trait_type': 'Hat', 'value': 'Sushi Chef Headband'}]}",ipfs://Qma7UFqTdzYxcjy1N5r9URB19BsRmiErouMrafA9b33ED3,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:10.008925,"[{'trait_type': 'Fur', 'display_type': None, 'value': 'Death Bot', 'statistics': {'total_count': 175, 'prevalence': 1.75}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored Unshaven', 'statistics': {'total_count': 1551, 'prevalence': 15.51}}, {'trait_type': 'Background', 'display_type': None, 'value': 'Aquamarine', 'statistics': {'total_count': 1266, 'prevalence': 12.66}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Bored', 'statistics': {'total_count': 1714, 'prevalence': 17.14}}, {'trait_type': 'Hat', 'display_type': None, 'value': 'Sushi Chef Headband', 'statistics': {'total_count': 187, 'prevalence': 1.87}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 1.3, 'price_usd': 3166.756471996898}",open_rarity,0.8844884581638705,8379,10000,2022-10-26 15:30:21.359706,,Aquamarine,Death Bot,,Bored Unshaven,Bored,Sushi Chef Headband
1762,"{'image': 'ipfs://QmVADvp9YTJkpAD3zy9Um2Dck6n7CPubF9ar6yGH11sSSL', 'attributes': [{'trait_type': 'Earring', 'value': 'Cross'}, {'trait_type': 'Mouth', 'value': 'Bored Unshaven'}, {'trait_type': 'Background', 'value': 'Purple'}, {'trait_type': 'Clothes', 'value': 'Sleeveless T'}, {'trait_type': 'Eyes', 'value': 'Coins'}, {'trait_type': 'Fur', 'value': 'Brown'}]}",ipfs://QmVADvp9YTJkpAD3zy9Um2Dck6n7CPubF9ar6yGH11sSSL,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,2023-04-19T09:21:09.335925,"[{'trait_type': 'Earring', 'display_type': None, 'value': 'Cross', 'statistics': {'total_count': 149, 'prevalence': 1.49}}, {'trait_type': 'Mouth', 'display_type': None, 'value': 'Bored Unshaven', 'statistics': {'total_count': 1551, 'prevalence': 15.51}}, {'trait_type': 'Background', 'display_type': None, 'value': 'Purple', 'statistics': {'total_count': 1291, 'prevalence': 12.91}}, {'trait_type': 'Clothes', 'display_type': None, 'value': 'Sleeveless T', 'statistics': {'total_count': 252, 'prevalence': 2.52}}, {'trait_type': 'Eyes', 'display_type': None, 'value': 'Coins', 'statistics': {'total_count': 479, 'prevalence': 4.79}}, {'trait_type': 'Fur', 'display_type': None, 'value': 'Brown', 'statistics': {'total_count': 1370, 'prevalence': 13.7}}]","{'asset_type': 'ETH', 'contract_address': None, 'price': 6.39, 'price_usd': 12883.22224909879}",open_rarity,0.9792504613287075,5241,10000,2022-10-26 15:30:16.077072,Cross,Purple,Brown,Sleeveless T,Bored Unshaven,Coins,
