,ETH,score,rank,collection_size,metadata_Earring,metadata_Background,metadata_Fur,metadata_Clothes,metadata_Mouth,metadata_Eyes,metadata_Hat
545,26.8,0.9174744529457142,0.7360040060090136,10000,0.0,3.0,7.0,8.0,10.0,2.0,0.0
546,0.39713482893494584,0.9258189802135608,0.7100650976464697,10000,5.0,6.0,18.0,0.0,4.0,1.0,0.0
547,3.47,0.873047918533635,0.8649974962443666,10000,0.0,6.0,6.0,0.0,10.0,3.0,8.0
548,1.84,0.973997825255256,0.542413620430646,10000,0.0,1.0,16.0,0.0,13.0,2.0,19.0
549,7.1,1.050153915766754,0.30475713570355534,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,1.22,1.0854154706466683,0.22964446670005007,10000,0.0,1.0,8.0,33.0,19.0,8.0,1.0
551,0.4,0.9155364579890486,0.7450175262894342,10000,0.0,5.0,5.0,24.0,10.0,4.0,15.0
552,73.63995,0.8990425914677654,0.7962944416624937,10000,0.0,6.0,10.0,13.0,1.0,9.0,0.0
553,4.1,1.123421281285255,0.15743615423134702,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,1.5,1.1872013737178504,0.07831747621432149,10000,2.0,5.0,13.0,26.0,1.0,2.0,8.0
556,0.75,1.2271566441617603,0.044466700050075116,10000,3.0,8.0,9.0,32.0,24.0,21.0,25.0
557,38.77,1.1007534772048269,0.19629444166249374,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,55.0,0.8677280260449367,0.8767150726089135,10000,0.0,4.0,6.0,13.0,1.0,6.0,26.0
559,27.5,1.0439707839614325,0.3218828242363545,10000,0.0,4.0,10.0,39.0,18.0,7.0,15.0
560,0.4,1.0021246877523535,0.443064596895343,10000,0.0,7.0,10.0,30.0,20.0,1.0,23.0
561,179.0,0.9719680025095232,0.5502253380070106,10000,0.0,5.0,7.0,30.0,10.0,20.0,0.0
562,40.0,0.8565936721554273,0.8989484226339509,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,8.75,1.182730323686629,0.08342513770655983,10000,5.0,2.0,2.0,31.0,19.0,12.0,4.0
564,95.0,0.9413338313726832,0.656985478217326,10000,0.0,2.0,9.0,36.0,13.0,23.0,0.0
566,49.0,1.1004007652838212,0.19699549323985976,10000,3.0,2.0,3.0,24.0,4.0,7.0,13.0
567,6.69,1.039621215629578,0.3324987481221833,10000,0.0,3.0,16.0,23.0,1.0,13.0,3.0
568,18.0,1.062775535154172,0.27781672508763144,10000,0.0,2.0,18.0,5.0,13.0,23.0,26.0
571,0.64,1.0155447304072305,0.40140210315473207,10000,5.0,7.0,1.0,0.0,31.0,12.0,8.0
572,3.1,0.8544215302020233,0.9031547320981472,10000,0.0,2.0,1.0,21.0,20.0,7.0,0.0
574,94.0,0.9066608326743556,0.7723585378067102,10000,1.0,2.0,3.0,34.0,1.0,4.0,0.0
575,98.0,0.8441281168871329,0.9224837255883827,10000,0.0,5.0,6.0,39.0,1.0,19.0,13.0
576,96.73,0.9173146157663048,0.7367050575863796,10000,0.0,8.0,10.0,27.0,1.0,6.0,25.0
577,2.1,0.9402661900469796,0.6610916374561843,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,7.6,0.9161934357889816,0.7413119679519279,10000,3.0,3.0,6.0,0.0,1.0,16.0,13.0
579,47.0,0.99792988333377,0.45668502754131196,10000,0.0,4.0,3.0,30.0,32.0,14.0,0.0
580,86.0,1.081779982059338,0.23655483224837254,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,0.29,0.8246145706520828,0.9528292438657987,10000,0.0,8.0,1.0,28.0,1.0,6.0,24.0
582,169.42,0.9865189917108088,0.4969454181271908,10000,0.0,8.0,1.0,16.0,31.0,18.0,0.0
583,5.8,1.0799266457167205,0.24056084126189284,10000,4.0,1.0,6.0,9.0,24.0,11.0,0.0
584,0.3,0.9135817749808997,0.7505257886830246,10000,0.0,5.0,3.0,28.0,1.0,2.0,17.0
585,0.2499,0.8775158726451106,0.8544817225838759,10000,0.0,5.0,3.0,36.0,4.0,6.0,21.0
586,77.0,0.8810960736212793,0.8447671507260892,10000,0.0,3.0,1.0,0.0,20.0,8.0,0.0
587,0.4499,1.1418680354225186,0.13059589384076112,10000,4.0,8.0,3.0,5.0,13.0,7.0,27.0
588,140.0,1.0453463660252909,0.3169754631947922,10000,0.0,4.0,16.0,23.0,31.0,8.0,6.0
589,169.0,1.1627682900729437,0.10505758637956936,10000,3.0,8.0,12.0,19.0,4.0,6.0,5.0
592,132.24,1.0002045070140058,0.4501752628943415,10000,0.0,5.0,12.0,28.0,1.0,15.0,12.0
593,108.0,0.9117886584728524,0.755633450175263,10000,0.0,7.0,13.0,8.0,4.0,6.0,21.0
595,0.75,1.2629554189937708,0.02453680520781172,10000,5.0,1.0,2.0,42.0,21.0,2.0,1.0
596,77.0,1.0493058064838852,0.30716074111166747,10000,0.0,6.0,19.0,37.0,10.0,16.0,11.0
597,0.57,1.0674011573166606,0.26780170255383073,10000,0.0,3.0,4.0,11.0,26.0,17.0,26.0
598,194.0,1.0406638748957986,0.33059589384076116,10000,0.0,6.0,1.0,0.0,25.0,15.0,8.0
599,1.8,0.89686688922619,0.8023034551827742,10000,0.0,7.0,3.0,36.0,1.0,19.0,28.0
601,95.0,0.8220148071924532,0.956534802203305,10000,0.0,1.0,3.0,34.0,10.0,4.0,10.0
602,65.5,0.913706856390786,0.7503254882323486,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,1.85,1.0472721697113698,0.3131697546319479,10000,0.0,2.0,3.0,38.0,31.0,18.0,8.0
604,88.0,0.8792591054747344,0.8495743615423135,10000,0.0,4.0,9.0,6.0,10.0,20.0,0.0
605,0.28,0.9256325898467984,0.7108662994491738,10000,0.0,2.0,6.0,31.0,26.0,9.0,0.0
606,2.5,1.1389437664790705,0.13520280420630945,10000,3.0,5.0,16.0,10.0,1.0,8.0,22.0
607,125.0,1.006480826753449,0.429043565348022,10000,0.0,4.0,3.0,11.0,16.0,7.0,10.0
608,100.69,1.1409784948579509,0.1317976965448172,10000,6.0,7.0,2.0,15.0,10.0,11.0,24.0
609,80.5,1.0871697947078762,0.22513770655983975,10000,3.0,7.0,10.0,2.0,6.0,6.0,0.0
610,51.0,0.9481351121961116,0.6314471707561342,10000,0.0,3.0,10.0,15.0,10.0,20.0,9.0
611,59.0,1.0057404268359624,0.4313470205307962,10000,0.0,1.0,10.0,42.0,1.0,18.0,5.0
612,17.469,0.9462394131840164,0.6376564847270907,10000,0.0,2.0,3.0,30.0,4.0,1.0,10.0
615,84.76,0.9600216592134954,0.5891837756634953,10000,0.0,3.0,16.0,34.0,1.0,22.0,19.0
616,94.9,1.0025359021493871,0.4420630946419629,10000,3.0,8.0,1.0,0.0,13.0,11.0,10.0
617,99.0,0.9373824003326396,0.671206810215323,10000,0.0,4.0,2.0,11.0,20.0,20.0,0.0
618,34.97,0.9163806795439804,0.7407110665998999,10000,0.0,8.0,5.0,41.0,20.0,7.0,6.0
619,44.5,1.1089143123294087,0.1816725087631447,10000,3.0,6.0,3.0,8.0,1.0,20.0,5.0
620,145.0,1.1893523146938163,0.07681522283425138,10000,0.0,7.0,10.0,38.0,8.0,15.0,3.0
621,49.0,0.8911578774880866,0.8191286930395594,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,37.95,0.9400004639957809,0.6622934401602404,10000,0.0,8.0,5.0,0.0,20.0,14.0,1.0
624,31.0,0.965662132113096,0.5698547821732599,10000,0.0,6.0,9.0,36.0,10.0,22.0,21.0
625,1.9,0.841263963811083,0.927891837756635,10000,0.0,5.0,3.0,22.0,10.0,22.0,0.0
627,2.35,1.3058137980804467,0.010816224336504757,10000,4.0,2.0,17.0,21.0,27.0,7.0,12.0
628,90.0,1.0004876599910828,0.4489734601902854,10000,0.0,4.0,14.0,1.0,1.0,6.0,11.0
629,55.5,0.8452348191603593,0.9200801201802704,10000,0.0,5.0,3.0,26.0,1.0,19.0,13.0
630,3.3,0.9577942867571924,0.5966950425638459,10000,0.0,8.0,19.0,3.0,1.0,21.0,3.0
631,148.0,1.1584108033638787,0.1099649474211317,10000,5.0,2.0,13.0,6.0,20.0,9.0,23.0
632,0.36,0.884398923522577,0.8384576865297947,10000,0.0,3.0,6.0,34.0,19.0,3.0,0.0
633,8.45,0.9269934734190098,0.7048572859288934,10000,0.0,3.0,16.0,18.0,10.0,18.0,0.0
634,10.0,0.8556704874691557,0.9005508262393591,10000,0.0,1.0,9.0,0.0,19.0,6.0,0.0
635,49.99,0.7933546429662993,0.9826740110165249,10000,6.0,2.0,6.0,22.0,1.0,6.0,0.0
636,75.99,1.0265021712635387,0.3700550826239359,10000,0.0,1.0,18.0,27.0,20.0,2.0,9.0
637,54.5,0.8431823805629471,0.9239859789684527,10000,0.0,5.0,6.0,29.0,19.0,6.0,0.0
638,0.64,1.135980950139321,0.13980971457185778,10000,6.0,4.0,16.0,34.0,13.0,12.0,10.0
639,91.0,0.8758854058580416,0.8585878818227342,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,0.55,0.8645609121009386,0.8848272408612919,10000,0.0,1.0,1.0,8.0,19.0,6.0,13.0
641,1.739,0.8450129767706644,0.9208813219829745,10000,5.0,6.0,1.0,34.0,10.0,19.0,0.0
642,58.7,0.9655726416253494,0.570655983975964,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,92.0,0.9523992159983254,0.6166249374061092,10000,5.0,7.0,19.0,0.0,10.0,7.0,7.0
644,1.75,0.8927286707461495,0.813820731096645,10000,0.0,5.0,6.0,8.0,10.0,23.0,23.0
645,66.85,0.9460370230610744,0.6389584376564847,10000,0.0,4.0,10.0,28.0,10.0,11.0,10.0
646,43.75,0.8075509745884818,0.971457185778668,10000,5.0,7.0,6.0,8.0,10.0,6.0,0.0
647,7.76,1.1601366085331888,0.10786179268903355,10000,1.0,1.0,16.0,40.0,1.0,7.0,10.0
648,130.0,0.8646257582431043,0.884727090635954,10000,0.0,7.0,1.0,27.0,10.0,9.0,0.0
649,37.99,0.9147376095885202,0.7478217325988984,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,38.6,0.9377801371769026,0.670205307961943,10000,6.0,8.0,9.0,0.0,19.0,21.0,6.0
651,119.69,1.0490120015380793,0.30826239359038554,10000,0.0,4.0,5.0,4.0,2.0,23.0,0.0
652,106.69,1.1066066163973471,0.18477716574862293,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,4.1,1.1464567261496463,0.12488733099649475,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,155.0,0.9537352128243092,0.6114171256885328,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,3.0,1.0458177047250208,0.31627441161742614,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,20.0,0.8855116265201496,0.8349524286429645,10000,0.0,1.0,19.0,0.0,1.0,17.0,0.0
658,165.0,0.8365529537663909,0.9343014521782674,10000,0.0,4.0,1.0,34.0,20.0,17.0,0.0
659,6.2621,0.9301314829618204,0.6956434651977967,10000,0.0,4.0,5.0,15.0,10.0,8.0,7.0
660,49.689,0.9713304937306292,0.5524286429644467,10000,0.0,4.0,6.0,9.0,18.0,21.0,0.0
661,1.77,0.8696678605588014,0.8730095142714072,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,3.3,0.7845524574400115,0.9874812218327492,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,87.37,0.8523816643153723,0.9072608913370056,10000,0.0,3.0,10.0,0.0,1.0,19.0,8.0
667,110.0,0.8926350729205532,0.8142213319979971,10000,0.0,6.0,1.0,22.0,1.0,12.0,24.0
668,54.0,1.0583129746960147,0.2881321982974462,10000,5.0,7.0,6.0,10.0,19.0,6.0,14.0
669,46.0,0.833593237509352,0.9384076114171257,10000,0.0,3.0,6.0,0.0,1.0,22.0,23.0
670,1.47,0.8892568032446979,0.8245368052078118,10000,0.0,8.0,9.0,26.0,13.0,4.0,0.0
671,31.0,1.0244147171199276,0.3756634952428643,10000,3.0,1.0,9.0,0.0,20.0,11.0,4.0
672,60.0,1.1877304493141212,0.07791687531296945,10000,5.0,1.0,2.0,20.0,20.0,8.0,8.0
673,8.7654,1.008957731870847,0.4205307961942914,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,1.55,0.9448781175479536,0.6424636955433151,10000,0.0,6.0,12.0,15.0,1.0,12.0,26.0
675,39.95,0.9915516136270872,0.47981972959439156,10000,5.0,5.0,2.0,22.0,4.0,23.0,0.0
676,269.69,1.1124584343057626,0.17516274411617425,10000,0.0,2.0,2.0,23.0,10.0,15.0,3.0
677,7.5,1.081440758657597,0.2373560340510766,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,95.0,0.993146217649122,0.4747120681021532,10000,0.0,1.0,19.0,0.0,31.0,9.0,23.0
679,90.0,1.067604618064129,0.2670005007511267,10000,0.0,1.0,9.0,15.0,11.0,7.0,27.0
680,36.4,0.8567609087322122,0.8987481221832749,10000,0.0,8.0,1.0,0.0,20.0,17.0,9.0
681,46.9,1.1265021528613088,0.15413119679519277,10000,4.0,3.0,2.0,28.0,10.0,1.0,23.0
682,36.0,1.1293842516306956,0.15002503755633448,10000,6.0,6.0,5.0,19.0,26.0,6.0,9.0
683,76.5,1.0203466279298976,0.38668002003004504,10000,0.0,4.0,11.0,0.0,29.0,4.0,23.0
684,13.5,0.9396097093241192,0.6638958437656485,10000,0.0,5.0,16.0,31.0,24.0,17.0,0.0
685,85.0,1.3489942913797102,0.003605408112168252,10000,1.0,7.0,10.0,22.0,2.0,11.0,8.0
686,80.0,1.143121616628953,0.12819228843264896,10000,6.0,4.0,19.0,18.0,10.0,20.0,6.0
687,3.88,1.0650266356718388,0.2731096644967451,10000,0.0,1.0,6.0,2.0,16.0,20.0,9.0
688,41.7,1.0246159142798503,0.3752628943415123,10000,0.0,4.0,3.0,30.0,20.0,14.0,22.0
691,62.99,1.083871786730258,0.2318477716574862,10000,0.0,3.0,11.0,42.0,24.0,4.0,24.0
692,62.0,0.9047121000498928,0.7777666499749625,10000,0.0,8.0,13.0,0.0,10.0,16.0,0.0
693,45.99,1.0634128000256668,0.2766149223835754,10000,3.0,3.0,6.0,0.0,29.0,22.0,12.0
695,94.9,0.9356808891877662,0.6765147721582374,10000,5.0,8.0,14.0,41.0,1.0,19.0,0.0
696,6.9,1.0230445746453731,0.37966950425638457,10000,0.0,3.0,8.0,28.0,20.0,17.0,4.0
698,108.0,0.9103233792240916,0.7602403605408112,10000,0.0,3.0,18.0,0.0,4.0,4.0,0.0
699,0.2499,1.2219678251163006,0.048472709063595396,10000,5.0,5.0,10.0,38.0,29.0,17.0,1.0
700,17.66326294608784,0.8426502523165904,0.9249874812218328,10000,0.0,1.0,13.0,8.0,1.0,4.0,6.0
701,16.49,1.0293220579416464,0.3601402103154732,10000,4.0,2.0,16.0,0.0,25.0,4.0,9.0
702,69.69,0.961746704532866,0.5830746119178769,10000,0.0,1.0,19.0,34.0,10.0,12.0,3.0
705,1.23,0.9006860156393264,0.7919879819729595,10000,0.0,3.0,9.0,0.0,24.0,1.0,6.0
706,90.0,0.8962383790126467,0.8050075112669004,10000,0.0,4.0,2.0,27.0,1.0,6.0,7.0
707,35.69,0.9969949232635552,0.4607911867801702,10000,0.0,4.0,16.0,19.0,10.0,3.0,22.0
708,82.0,1.063202417644736,0.27681522283425136,10000,6.0,5.0,1.0,18.0,10.0,6.0,20.0
709,64.7369,1.2158595098768326,0.05368052078117176,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,0.99,1.202241515295169,0.06469704556835253,10000,1.0,8.0,7.0,28.0,1.0,17.0,10.0
711,90.0,1.0038466034043323,0.43785678517776666,10000,6.0,1.0,5.0,0.0,31.0,20.0,6.0
714,0.12,0.7903014412785188,0.9839759639459189,10000,0.0,8.0,6.0,11.0,10.0,6.0,6.0
715,99.0,0.7780493310001637,0.9890836254381573,10000,0.0,6.0,6.0,0.0,1.0,19.0,1.0
716,0.3875,0.8972153272042567,0.8011016524787181,10000,0.0,8.0,3.0,41.0,28.0,21.0,0.0
717,56.71,0.9583260503105304,0.5952929394091138,10000,0.0,1.0,1.0,38.0,27.0,4.0,12.0
718,65.0,0.9562787854852968,0.6024036054081122,10000,0.0,1.0,3.0,8.0,19.0,7.0,5.0
719,2.37,1.034546496425641,0.34672008012018024,10000,0.0,2.0,4.0,25.0,26.0,19.0,6.0
720,84.2069,1.1661360290797618,0.10055082623935904,10000,2.0,6.0,6.0,42.0,20.0,17.0,21.0
721,0.75,0.9355061466974371,0.6771156735102655,10000,0.0,3.0,9.0,19.0,10.0,9.0,1.0
722,0.82,0.9432879383390468,0.6500751126690035,10000,0.0,7.0,1.0,0.0,25.0,13.0,6.0
723,56.0,0.9097407511082664,0.7618427641462193,10000,6.0,7.0,1.0,0.0,13.0,6.0,3.0
726,9.21,0.949729707223541,0.6259389083625438,10000,0.0,7.0,6.0,30.0,31.0,7.0,6.0
728,2.17,1.0625543128895951,0.27821732598898347,10000,5.0,3.0,19.0,34.0,20.0,6.0,12.0
729,100.0,0.9598778587510914,0.5898848272408613,10000,6.0,1.0,9.0,0.0,20.0,12.0,12.0
731,109.69,1.287851384062351,0.014822233350025039,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,142.069,1.2030068819842064,0.06399599399098649,10000,0.0,3.0,5.0,35.0,2.0,15.0,24.0
733,112.6969,0.8346847421133612,0.9369053580370557,10000,0.0,8.0,16.0,42.0,1.0,17.0,0.0
734,74.6092,1.0203221727536758,0.3868803204807211,10000,0.0,5.0,3.0,10.0,31.0,12.0,8.0
735,81.0,1.2299399261419386,0.04186279419128693,10000,5.0,2.0,12.0,8.0,29.0,2.0,26.0
736,0.72,1.0571192674153886,0.2906359539308963,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,43.8,0.8699513167805064,0.8725087631447171,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,85.0,1.092656287592087,0.21402103154732097,10000,5.0,6.0,9.0,34.0,25.0,6.0,27.0
739,240.0,1.1488794941123066,0.12148222333500251,10000,0.0,7.0,2.0,37.0,7.0,15.0,0.0
746,93.75,1.0518107970227597,0.30185277916875314,10000,5.0,8.0,1.0,26.0,1.0,8.0,15.0
755,60.0,1.0203623863150704,0.38647971957936905,10000,0.0,1.0,4.0,24.0,28.0,21.0,13.0
756,29.0,1.1437844004078823,0.12759138708062093,10000,6.0,7.0,3.0,23.0,4.0,1.0,13.0
757,53.5,1.1353811286325262,0.14061091637456183,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,18.5,1.169784768510121,0.09764646970455684,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,8.88,0.9478771442753048,0.6322483725588383,10000,0.0,7.0,16.0,37.0,1.0,4.0,19.0
760,0.16,0.8256591269228472,0.9516274411617427,10000,0.0,4.0,4.0,0.0,1.0,17.0,6.0
763,89.0,0.9412740171323636,0.6571857786680021,10000,5.0,1.0,19.0,0.0,10.0,9.0,6.0
766,86.5,0.8083259750347819,0.970455683525288,10000,0.0,5.0,6.0,0.0,1.0,2.0,1.0
767,1.25,1.1812368371087676,0.08482724086129194,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,83.9637,0.9901830558984136,0.4834251377065598,10000,0.0,3.0,18.0,32.0,19.0,6.0,11.0
769,3.0,1.004309026204368,0.4363545317976965,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,74.0,0.9870781559517504,0.49384076114171255,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,11.5,1.112775959114355,0.17476214321482222,10000,3.0,2.0,12.0,42.0,1.0,12.0,12.0
774,0.85,0.958026214954268,0.5960941412118178,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,125.0,0.9337980353045756,0.6827240861291939,10000,0.0,3.0,1.0,37.0,1.0,1.0,25.0
776,74.0,1.0598714332703962,0.2848272408612919,10000,0.0,2.0,18.0,26.0,26.0,6.0,16.0
777,0.4,1.022188554404547,0.3815723585378067,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,1.69,0.9930737065496,0.47521281922884323,10000,0.0,2.0,3.0,13.0,20.0,3.0,23.0
779,410.0,1.1114856648121656,0.17676514772158236,10000,4.0,5.0,16.0,3.0,10.0,7.0,9.0
780,22.5,1.0330102500866452,0.35082623935903856,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,55.0,0.9739516276632644,0.54271407110666,10000,0.0,3.0,1.0,43.0,30.0,7.0,13.0
782,3.499,1.1267327788438115,0.15353029544316474,10000,3.0,4.0,5.0,32.0,10.0,4.0,22.0
783,76.8,0.9890390905612358,0.48703054581872807,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,83.0,0.9763686940633284,0.5339008512769154,10000,4.0,7.0,16.0,0.0,10.0,16.0,13.0
785,97.0,0.9127269845391972,0.7530295443164747,10000,6.0,3.0,3.0,0.0,24.0,8.0,0.0
786,0.35,0.9314572305719032,0.6910365548322485,10000,0.0,7.0,3.0,6.0,4.0,8.0,13.0
787,1.3,0.8720974764049628,0.8668002003004507,10000,0.0,5.0,9.0,0.0,4.0,6.0,17.0
788,3.33,0.8690226693325794,0.8737105658487732,10000,0.0,6.0,6.0,0.0,31.0,21.0,6.0
789,149.69,1.018005478394829,0.39389083625438154,10000,2.0,6.0,12.0,10.0,1.0,16.0,0.0
790,63.0,0.8856722382855196,0.8345518277416125,10000,0.0,2.0,3.0,0.0,19.0,21.0,4.0
791,60.24,0.82795588163177,0.9480220330495744,10000,0.0,8.0,3.0,29.0,10.0,7.0,0.0
792,23.99,0.889629699667371,0.8238357536304457,10000,0.0,2.0,13.0,20.0,1.0,9.0,0.0
793,74.77,0.9400789986352164,0.6618928392588884,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,4.5,1.1189382074335306,0.16504757135703554,10000,5.0,8.0,16.0,43.0,10.0,19.0,11.0
795,3.98,0.8953227446805753,0.8070105157736606,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,101.0,0.8725608585941838,0.8660991487230847,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,42.85,1.17221964723064,0.09514271407110667,10000,5.0,4.0,3.0,10.0,28.0,16.0,15.0
799,92.0,0.9939816118037952,0.471306960440661,10000,0.0,7.0,9.0,0.0,5.0,6.0,25.0
800,100.0,0.8933824179611966,0.8121181772658989,10000,0.0,4.0,3.0,15.0,32.0,4.0,0.0
801,105.0,1.109868562041418,0.18067100650976464,10000,0.0,3.0,4.0,11.0,13.0,18.0,18.0
802,4.2,0.8086180751031572,0.970155232849274,10000,0.0,8.0,1.0,0.0,10.0,4.0,3.0
803,77.777,1.1598764234371204,0.10816224336504757,10000,6.0,6.0,1.0,38.0,25.0,9.0,10.0
804,83.8,0.958272510747073,0.5955933900851277,10000,0.0,2.0,6.0,35.0,18.0,6.0,27.0
805,1.1,0.9046602148787484,0.7779669504256385,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,78.99,0.8977460807288952,0.8,10000,0.0,7.0,6.0,12.0,24.0,4.0,0.0
807,3.5,1.036138932985948,0.34181271907861793,10000,6.0,5.0,12.0,34.0,1.0,7.0,9.0
808,250.0,1.1087009163884392,0.18197295943915873,10000,0.0,4.0,3.0,31.0,32.0,5.0,13.0
809,4.0,1.0081589153090866,0.4228342513770656,10000,0.0,4.0,15.0,29.0,10.0,7.0,0.0
810,0.6,0.9048648647316422,0.7774661992989484,10000,0.0,2.0,3.0,37.0,20.0,6.0,27.0
811,87.99,1.0182621383603392,0.3931897846770155,10000,6.0,1.0,1.0,12.0,1.0,6.0,22.0
812,75.0,0.9362768587480844,0.6752128192288434,10000,0.0,1.0,12.0,8.0,10.0,1.0,27.0
813,71.0,0.8699928682060701,0.8724086129193791,10000,0.0,8.0,2.0,14.0,1.0,6.0,3.0
814,11.0,1.0485583248577746,0.30966449674511765,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,0.4,1.0361239006779095,0.3419128693039559,10000,3.0,8.0,4.0,22.0,31.0,19.0,0.0
816,8.0,1.146109570918603,0.12568853279919878,10000,0.0,5.0,4.0,39.0,26.0,23.0,16.0
817,115.0,1.1039725498738928,0.18978467701552326,10000,0.0,5.0,1.0,17.0,32.0,16.0,8.0
818,420.0,1.0104084698993478,0.4173259889834752,10000,0.0,1.0,15.0,0.0,4.0,6.0,11.0
819,30.98,1.153136198352786,0.11587381071607411,10000,6.0,4.0,12.0,34.0,32.0,19.0,10.0
820,2.7,1.0977692480354897,0.20290435653480218,10000,3.0,2.0,16.0,0.0,9.0,23.0,0.0
821,4.2,1.0704602794200118,0.2603905858788182,10000,0.0,5.0,16.0,14.0,24.0,8.0,18.0
822,39.69,0.926172243436962,0.7085628442663996,10000,0.0,4.0,12.0,0.0,19.0,2.0,12.0
823,1.4,1.1222111140803148,0.15893840761141712,10000,4.0,1.0,16.0,10.0,1.0,6.0,16.0
824,5.2,1.2101600475743357,0.05768652979469204,10000,3.0,1.0,12.0,6.0,30.0,4.0,7.0
825,152.5,0.9213910198816984,0.7235853780671007,10000,3.0,4.0,3.0,2.0,1.0,17.0,0.0
826,55.5,1.0095798444068116,0.4195292939409114,10000,0.0,1.0,1.0,11.0,31.0,23.0,1.0
827,50.0,0.8160752910123098,0.9623435152729094,10000,0.0,1.0,12.0,0.0,1.0,1.0,6.0
828,7.42,0.9022284253123296,0.7873810716074111,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,3.39,0.959241955576522,0.5929894842263396,10000,5.0,4.0,10.0,28.0,1.0,14.0,0.0
831,77.0,1.0705209016865282,0.2597896845267902,10000,3.0,8.0,5.0,6.0,10.0,6.0,7.0
832,5.95,0.8512978253729433,0.9094641962944418,10000,0.0,5.0,1.0,20.0,10.0,1.0,0.0
833,0.7,0.8239566918293129,0.9540310465698548,10000,0.0,7.0,6.0,1.0,10.0,6.0,0.0
834,27.77,0.955842428747136,0.6044066099148724,10000,0.0,4.0,14.0,0.0,20.0,12.0,23.0
835,69.4,0.9411239402742634,0.65778668002003,10000,5.0,1.0,1.0,29.0,1.0,18.0,0.0
836,0.8,0.817390932681695,0.9604406609914873,10000,0.0,3.0,6.0,0.0,10.0,1.0,23.0
837,1.35,0.997856356490776,0.457085628442664,10000,0.0,6.0,3.0,31.0,12.0,7.0,12.0
838,1.1,0.8837894745307504,0.8399599399098648,10000,0.0,6.0,12.0,0.0,10.0,8.0,3.0
839,6.0,0.8987333720541104,0.7972959439158739,10000,0.0,7.0,19.0,28.0,10.0,9.0,0.0
840,129.0,1.3161087545549457,0.008412618928392589,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,66.5,0.9784832818410136,0.5265898848272409,10000,0.0,2.0,1.0,41.0,26.0,17.0,10.0
842,1.99,0.9692774902465676,0.5590385578367552,10000,0.0,5.0,6.0,19.0,24.0,19.0,14.0
843,2.5,0.9543635637885932,0.6097145718577868,10000,0.0,8.0,3.0,26.0,10.0,3.0,25.0
844,1.5,0.9742050794119316,0.541111667501252,10000,4.0,1.0,12.0,20.0,1.0,17.0,0.0
845,53.9,0.7855837484234033,0.9864797195793691,10000,0.0,1.0,1.0,36.0,1.0,19.0,0.0
846,171.0,0.996034772598656,0.4641962944416625,10000,0.0,8.0,1.0,26.0,25.0,8.0,7.0
847,1.5,0.953046570094156,0.6146219328993491,10000,0.0,4.0,1.0,23.0,1.0,4.0,5.0
848,1.3,0.8844884581638705,0.8381572358537808,10000,0.0,1.0,7.0,0.0,10.0,6.0,26.0
849,6.39,0.9792504613287076,0.5238858287431147,10000,1.0,7.0,3.0,31.0,10.0,8.0,0.0
